source,country,search_word,createDate,language,text
App_Store_Review,India,practo,2020-8-4,en,The doctors won’t reply to chat and they won’t even complete the chat if they are not interested to reply. There I no option from user side to end the chat hence we are stuck with unresponsive doctor. Pathetic service. Can’t even give ratings to doctor.
App_Store_Review,India,practo,2020-8-4,en,pathetic experience
App_Store_Review,India,practo,2020-8-3,en,"Practo seems to be forcing people to take subscriptions. Have been trying to cancel
Mine and written to them but no solution. They keep charging 399/-  please be careful."
App_Store_Review,India,practo,2020-7-28,en,I think that the doctors here only want a quick buck. They don’t have time and energy to do full consultation. They want to do summary consultation in a selective manner. Very dangerous. Don’t consider them as real doctors. They are the worst and unprofessional.
App_Store_Review,India,practo,2020-7-28,en,"The platform is allocating the Doctor on a random basis, which is a very serious concern. 

I wanted for myself a Gastroenterologist, who particularly is a specialist, since I had high levels of bilirubin, which meant that there was something amiss with my liver.

The app allocated me a doctor who was plain MBBS and had some other specialties, I raised a flag, they responded that the doctors are allocated randomly and they could help me get another doctor but could not promise if he could be a specialist.

This in turn proves to be very for the patient as the doctor I was connected to prescribed me high doses of medicine which my liver would have problem processing.

The do show a very large list of doctors with years of experience at hand but I doubt if they ever get connected, but are just to lure the gullible patients!

Call is yours but I would strongly recommend to stay away!"
App_Store_Review,India,practo,2020-7-25,en,"Just a little feedback, an easier button to view doctor chats would be nice"
App_Store_Review,India,practo,2020-7-22,en,Practo should allow a follow up meting with the doctor after the 1st consultation.
App_Store_Review,India,practo,2020-7-22,en,This app is useless guys i m pregnant i booked appointment with gynaecologist they asked me to make payment however doctor said she is not taking any practo appointments...worst app..complete waste of time
App_Store_Review,India,practo,2020-7-21,en,"No option for cancelling from their website and app, they have a number when you call it just says use chat for further comment but there is no chat, 300 rupees wasted. Keep away from this app"
App_Store_Review,India,practo,2020-7-19,en,"My wife booked an online video consultation and paid the charges upfront. At the time of consultation, the doctor didn’t show up. There are no support system in place and no way to get refunds."
App_Store_Review,India,practo,2020-7-19,en,practo guys are idiots. they don’t consider prescription of consultation given by doctors on their own online platform- practo. ridiculous and people wasting time !
App_Store_Review,India,practo,2020-7-17,en,"Don’t order medicine,they don’t provide medicine on time"
App_Store_Review,India,practo,2020-7-16,en,"The app lets you book appointment specifically for VIDEO CONSULTATION. Once you pay up... they make it an online chat consultation.
People pay up expecting a video call... but only get a chat or regular call.

Didn't expect this degree of stooping from practo. 

PLEASE BE CAREFUL!!!!

Practo is not what it used to be."
App_Store_Review,India,practo,2020-7-12,en,If doc is not online then why do u ask for payment? Refund please
App_Store_Review,India,practo,2020-7-11,en,"It's very painfull app seriously there is no proper support team and also the team is so careless on the medicine we order 

please don't use this app for the medicine or any medical emergency.

I was trying to reach the support Team from 3days but there is no response from them."
App_Store_Review,India,practo,2020-7-10,en,This app crashes every time when I try to book a consultation. I’ve to make the booking on a laptop and continue the consultation on mobile. Kindly fix this issue. I’m on the latest version of iOS 13.
App_Store_Review,India,practo,2020-7-9,en,"I have consulted doctors twice in this app...
They hardly five any sound advice, they just message for some time and behave like the consultation is over...I deleted this app today...
The doctors in this app are like google search, they give standard answers rather than understanding the patient history and symptoms...Instead of using this app, better consult a doctor in clinic or hospital, even a medical store sales person is better than doctors in this app.."
App_Store_Review,India,practo,2020-7-2,en,"If app store provides zero rating option, then I will choose zero. As I am feeling 1 is still too high for this suck application.

Practo is only for making money, never cares about the customers. 

I have the worst experience. Don’t know how they rate their doctors. Choose the best doctor for video consultation and doctor called me and we talk around 5 mins, and in the time, the doctor yelled on me many times. Never saw this kind of doctor in my experience. 

Suggestion: Never go with their rating."
App_Store_Review,India,practo,2020-7-1,en,"It has been a month since my prepaid appointment was cancelled by the doctor. I have not received a refund, and no replies to the dozen emails I’ve sent. They simply don’t care enough."
App_Store_Review,India,practo,2020-6-29,en,You will hard to get invoice on this app for your medicine orders. I am struggling from a month. Instead of go for mfine or DocsApp which are easy to use and all bills are available on app itself.
App_Store_Review,India,practo,2020-6-27,en,"Hi , my reports were not on time it two days after the sample collection to get the reports delivered. By that time my consultation validity was done"
App_Store_Review,India,practo,2020-6-27,en,"Need chiropractors as a category, so that people in tier 2 cities can avail such doctors treatment. Pls help for kota(Rajasthan)"
App_Store_Review,India,practo,2020-6-27,en,First I used this app for online chat but I was not able to chat so I  tried to contact support but is is having only chat option and they are also not providing correct approach.
App_Store_Review,India,practo,2020-6-27,en,"You will pay and waiting for for your appointment. At the time of schedule, they simply say your appointment is failed due to payment issue. If you show your transaction details, they only they will look into their systems and comes back with statement sorry for inconvenience and will do the refund. Very arrogant customer service.

How much you care about customer shows, when such issues happened. Please fix the frustration of your customer care executives.

You guys playing with our time (when we are in trouble)."
App_Store_Review,India,practo,2020-6-27,en,It was nice checked the prescription and taken confirmation and delivered in time at this lock down time - once again thanks
App_Store_Review,India,practo,2020-6-26,en,"Practo is really slow in report submissions. If there is any urgency of reports then never go for it. In nearby test centres it does not take more than a day to get report of health check ups while practo took 4 days to give a report. They kind of work on max days available basis. An expected report generation takes 4 days for practo though samples do not remain with any test Center for 4 days, they have a shell life and once used holding a report for 4 days sounds unreasonable. 
Practo definitely needs to reduce this lag time."
App_Store_Review,India,practo,2020-6-25,en,"Worst app don’t have the option to search doctors with name etc ,"
App_Store_Review,India,practo,2020-6-24,en,They charge money for consultantion and then later on Doctor won’t reply and the Consultantion gets cancelled. Scam they are looting money. I had 3 times experienced the same. Don’t pay and loose your money.
App_Store_Review,India,practo,2020-6-21,en,Doctor do not respond only
App_Store_Review,India,practo,2020-6-20,en,Coshehjj
App_Store_Review,India,practo,2020-6-19,en,"Please put a search bar in the home page, the UI is really difficult to get around. It’s so hard to search for a particular clinic or a doctor let alone book an appointment with them. All I keep getting around to is the online consultation which I really don’t prefer over the actual appointment at the clinic. UI really needs improvement."
App_Store_Review,India,practo,2020-6-19,en,He is one of the best spine and orthopaedic doctor that I have come across. A very good human being as well!
App_Store_Review,India,practo,2020-6-19,en,I don’t recommend any people to get consult here because it’s my experience I consulted a experienced doctor regarding my issue but I think he gave me steroids and later I got new problems and the dock tube changed my prescription again saying it’s different things...It’s like here they just treat to play and to just deposit money again and again to chat...
App_Store_Review,India,practo,2020-6-18,en,"It’s just wasting money, doctors are least bothered about online consultation and inspite of booking an appointment you wait for hours and then they cancel. And refund takes 7 days."
App_Store_Review,India,practo,2020-6-17,en,Got quick response on my query. Very easy to use app with lot of features. This is the future of remote diagnosis and treatment.
App_Store_Review,India,practo,2020-6-15,en,I had took an appointment and deposited the fee. Doctor did not appear and denied for treatment. They did not return my money back. I will not suggest this app...
App_Store_Review,India,practo,2020-6-12,en,Am not able to book an appointment. This app crashes when I try to do so.
App_Store_Review,India,practo,2020-6-11,en,Online consulting service connects to a doctor of different city. This is not convenient. Options should be such that we should be able to choose doctors based on our city n doctor ratings experience.
App_Store_Review,India,practo,2020-6-10,en,"Took a month’s membership. Paid for the first consultation, thankfully for not a very urgent issue, and the doctor didn’t respond at all. Tried calling through the app and the number was switched off. The app is not updated by Practo and has old info."
App_Store_Review,India,practo,2020-6-7,en,"You cannot call/contact the people whoever is managing the app. Address mentioned wrongly in the ordered product. 
Avoid this place,  we will be wasting our TIME."
App_Store_Review,India,practo,2020-6-4,en,Data doesn’t sync and customer support is practically useless as they just give generic answers
App_Store_Review,India,practo,2020-6-4,en,"Very bad support service, took my money in advance and not refunding back."
App_Store_Review,India,practo,2020-6-1,en,I placed a order for medicine. Now there is no way for tracking the order. And worst thing they changed the price of medicine after placing the order. Their support service are too worst . Over all waste of time and useless app .
App_Store_Review,India,practo,2020-6-1,en,Amazing experience at one of the most odd hours . Had consulted doctor at 5 am as I was not able to sleep the whole night due to health issue . The doctor in the platform are really knowledgable and the user interface is really amazing .
App_Store_Review,India,practo,2020-6-1,en,"Downloaded this for a consultation recently. Inspire if paying 1000+ for consultations, the services are very amateur and it won’t be a bad idea to venture out and meet with consultants personally or try a different app or service from a matured company. There are no records, prescriptions from these folks.. Practo is like a call to your neighbourhood doctor to check when your temperature is high (and he taking 1000Rs from you for that!!). For anything more to get out of the consultation, you should try a different app or service."
App_Store_Review,India,practo,2020-5-31,en,"From regular schedule it’s not always possible to take out time for frequently occurring health issues like coughing, sneezing or any other gynaec issues. It saves travelling and save efforts for applying leave for workers also waiting time can be utilised for other works."
App_Store_Review,India,practo,2020-5-30,en,"I face the issue with video calling, video calling never work with this app"
App_Store_Review,India,practo,2020-5-28,en,"It gave me fkn 40 notifications in last 16 hours to update my membership as it expires in ‘3 days’
Really? 40 push notifications 3 days before expiry? 
Had to delete app"
App_Store_Review,India,practo,2020-5-27,en,Current pandemic situation and even in normal situation doctors are god to human being . Practo App is helping us to connect with gods. Keep up good work and god bless you guys . 🙏🙏🙏
App_Store_Review,India,practo,2020-5-26,en,"If you are looking for  free consultation on this app please don’t, no one going to revert you, nor the  doctor neither the support team unless you pay them."
App_Store_Review,India,practo,2020-5-22,en,Before making payment for plans need to show in detail about the plan features.
App_Store_Review,India,practo,2020-5-22,en,"The doctor did not attend the paid consultation, rather asked us to pay him in private. And now the app is not refunding the amount paid for consultation."
App_Store_Review,India,practo,2020-5-21,en,"I paid for an online consulting and even after 30mins doctor didn’t respond... this is a pure online scam... don’t believe these online consulting cheaters,  don’t cheat patients at this time of crisis and lockdown..."
App_Store_Review,India,practo,2020-5-19,en,"I got an appointment on 13/05 for Derma Doctor working in Bandra Mumbai. First of all they will not give you Video consultancy. Second i got face skin acne prescription from the lady Doctor. It burned my skin like anything. I have few 4,5 pimples on my face and now 7,8 dark burned black spots. I am continuously trying yo connect with her. But unable to connect through Practo App. I sent an email to practo support but no response received in 3 days. I tried calling her hospital number but they denied to have such dr in their faculty. Totally disappointed with this app. Burned skin with etching is painful. Useless app. don't trust"
App_Store_Review,India,practo,2020-5-18,en,Practo had provided wrong address to the delivery partners & they keep on calling me to verify the address. I have entered proper address in the Practo app and still it can't be correctly passed on to the delivered service. What a shame for such an institution.
App_Store_Review,India,practo,2020-5-17,en,"I took their plan which had free consultation with general physician (randomly provided by practo) along with other perks such as reimbursement.

I usually get one specific doctor as “family doctor” who is least responsible in asking medical history or to provide any explanation of condition and provides prescription directly. First time I faced this issue, help support turned down my request and said”  family doctor cant be changed”. Recently due to lockdown I again requested for general physician for a skin issue and got the same doctor. Without asking the history he gave me a medicine which damaged my skin. Upon meeting 2 dermatologist in person they said “ the prescription given by practo doc shouldn’t be recommended, it will only worsen the condition”. Later, I consulted Help support and again they were irresponsible and said “ We cant intervene in doctor’s prescription inquiry”. 

I suffered a skin damage and permanent scar. I hold doctor responsible who is remotely sitting in other city and ruining patient’s health. 

Practo is Pro doctor platform. Think twice before believing the doctors here."
App_Store_Review,India,practo,2020-5-14,en,Wast application I ever seen no any contact person which give you perfectly. No one concern about delivery time. They only change delivery date. And extend it. So don’t west your time and buy from any other website.
App_Store_Review,India,practo,2020-5-12,en,If you want to consult a doctor just pay for the online consultation & connect with the doctor of your choice rather then going for practo plus where they will connect to to doctors who are 1000km away & you camt even go ahead & visit them if required .
App_Store_Review,India,practo,2020-5-12,en,"I rarely rate an app, but here what i feel

I can connect to a doctor anytime anywhere.
What else i want.

Also doctors i have intracted were extremely professional."
App_Store_Review,India,practo,2020-5-11,en,Excellent
App_Store_Review,India,practo,2020-5-10,en,"Hi all,

I had used practo for my consultation (paid) due to the Covid 19 pandemic to avoid getting out of my home.

I had minor cuts which were developed due to drying up of the skin on my index finger and thumb of right hand and a little part of the same condition on my left hand thumb.

So i got the consultation done from a Dermatologist through practo app which proved to be fatal for me.
Firstly the doctor asked me to upload pics of affected fingers which i did however the app is so cheap and pathetic that after uploading the pics on the app the picture quality was getting severely blurred. I also tried taking the pictures through the camera option of the practo app but again the same results( please note i use an iphone 2019 model, so no chance of bad picture quality). So once i noticed it and the doctor did also notice the same so i asked the doctor for a video call on the app which was an option as i had paid for it but the doctor denied that and rather asked for an audio call. So i explained everything to the doctor over the audio call and i had also informed the practo doctor that i had consulted a dermatologist previously as well and the previously consulted dermatologist had told me that it is not any fungal infection but due to drying of my skin and hence he had prescribed moisturiser and anti allergic. 

So after hearing all this the Practo doctor prescribed some medicines on 5th May around Evening time and the next day i got the medicines and took them as prescribed.

 But after 3 days from the medication date which i followed religiously and took all the precautions as advised by the practo doctor. To my bad the drying up of the skin has just worsened further with the use of the medication that was prescribed by the practo doctor. Earlier it was on 55-60 % area of my index finger of right hand and around 10% on the thumb of same hand but now the drying of skin and skin shedding has spread to almost 85% on the index finger and around 70% on the thumb. Also since it was a very minor portion on the left hand thumb so I didn’t take that seriously and that logic saved my left hand thumb from further worsening.

So now i consulted my brother who is a specialist Doctor in IRELAND (who also consulted his colleagues and Dermatologists just when i asked him to double check) and then i got to know that the medication was wrong and would not heal me if i continued the same.

So I stopped the medication from today ( 10 May 2020 morning India) and i used a simple moisturiser and that helped me relive the pain as it softened the hard dry skin.

My complaint number on practo that i had raised as per practo records is 1442706

I would request everyone that please take your health seriously and do not risk anything by using the practo app. My experience has been pathetic. 
I also raised a complaint on the practo app where they haven’t tried resolving my issue bit rather point me to stupid chat things giving me pre written texts from FAQ’s.

They suck big time."
App_Store_Review,India,practo,2020-5-5,en,Booked an appointment with the doctor and paid a hefty amount of 1500. He did not bother to reply. I also don’t know how to get my money back. It’s just a con app.
App_Store_Review,India,practo,2020-5-4,en,"This app is terrible ! I typed a feedback on a doc and they want proof of the meeting. The UI/ UX is terrible - it won’t pick up data from its own app and verify that I’m a genuine customer.

There is no easy way to claim a refund if you are genuinely unhappy with the service.

I payed 300 for an orthopedic consultancy - the doc refused to do a video/ audio call. He just chatted and gave a prescription. I requested that he do a video call to see the hurting thumb / but he didn’t think it was necessary.

It’s a money making scam! Tried to give feedback on the doc and the app makes it so painful.

Tried to chat and complain and again so painful..

Can’t believe such a well funded startup doesn’t have basics in place!"
App_Store_Review,India,practo,2020-5-4,en,This is the worst app .. don’t use it guys .. I paid for consulting a doctor on first day he listened my prob and suggested with medicines based on my old lab report and also suggested to get done with lab test .. so immediately I had done with my test and there is no prob in my current reports bt after send those reports to him I didn’t get any reply.. it was urgent for me to consult doctor cz he has given antibiotics medicines so I need to know whether to use or not ... guys I suggest not use these app it’s only for commercial purpose .. It’s better if we consult out side rather than online .. due to quarantine I have done this pls guys dnt use it
App_Store_Review,India,practo,2020-5-2,en,Don't waste time on this app they only provide limited chats worst experience and most waste
App_Store_Review,India,practo,2020-5-1,en,While writing the feedback the app is not allowing me writing and keep saying that Highlighted word(s) violate our feedback policy and cannot be submitted. Edit it before submitting.
App_Store_Review,India,practo,2020-5-1,en,"If you can fix it then why you have section of asking question
Whenever click WHOM ARE ASKING FOR?
Shows SOMETHING WENT WRONG"
App_Store_Review,India,practo,2020-4-29,en,"It is a great app for booking appointments, finding doctors, buying medicines etc. The problem lies in the consult a doctor feature of the app. I do not question the credibility of a doctor, never will, but inherently without seeing you and just knowing the symptoms that too very precursory, will not help a doctor in guiding you in the right way. I was recently diagnosed with the Ramsay Hunter Syndrome Type 2. If I had relied on the particular feature of the app, I would have kept on taking the anti bacterial making my condition worse and that did in fact cause an extreme case of facial palsy. With proper care and exercise, I can get my nerve working again hopefully, but one day more and I would have completely lost movements in my right face entirely throughout my life. Still I don’t know if I’ll ever get my face back but I might. I do not want an apology or a discount or anything, but please, you need to remove the feature or at least make it a little better so there are no bots and this does not happen with someone else."
App_Store_Review,India,practo,2020-4-29,en,Your fees for doctors is very high. I contacted some doctors through this app and the charges were very high as compared to what they charhe when I consulted them online through other mode. Uninstalling this app.
App_Store_Review,India,practo,2020-4-28,en,The app’s a saviour! Came in handy when i faced an issue recently and needed to speak to a doctor urgently! Impressed with their TAT
App_Store_Review,India,practo,2020-4-27,en,Ii am trying for follow up regarding my on going treatment but nnot able to connect doctors.
App_Store_Review,India,practo,2020-4-27,en,Though this app maybe good for booking appointments but for pharmacy deliveries and options available there is a lot of improvement required. Even the service support is so slack that one might just forget seeking any help.
App_Store_Review,India,practo,2020-4-22,en,Got no resolution for the concern.
App_Store_Review,India,practo,2020-4-21,en,"I paid for the consultation, and the chat is not opening, doctor is also unable to get connected to me, i hav informed abt the fee to him. His fee is different from the practo fee
Fraudulent, frauds"
App_Store_Review,India,practo,2020-4-20,en,Don’t pay anything to this application they are cheaters. They ask for money then they don’t reply n your money will not reflect in your account..
App_Store_Review,India,practo,2020-4-19,en,Chat does not go as per chronology of mags. My msgs show up normally. But the doctor's msgs come way above the actual msg on which the reply is sent by the doc. This causes a lotta confusion.
App_Store_Review,India,practo,2020-4-16,en,"Doctors seems unprofessional no response from support at all even after multiple request not even for paid customer.
I suffered a lot due too wrong prescription."
App_Store_Review,India,practo,2020-4-12,en,"After successful payment was redirected to empty page with only option to cancel the transaction.. and one empty object ({}).. what was that??!!
Uninstalling!!
."
App_Store_Review,India,practo,2020-4-11,en,"It should ask if we want to send image or not, or user can preview it first."
App_Store_Review,India,practo,2020-4-10,en,"Guy, Please don’t use these type of apps as they deducted amount and after that doctor says need to meed f2f and your amount would be refunded but real thing no amount refund from feb and now April. Other fake thing there are no option to cancel these thing once you pay for one month and they will deduct the amount every month."
App_Store_Review,India,practo,2020-4-9,en,Worst ever app I saw. They simply taking our money with name of plus service and they are assigning a less experienced and doctors who are at very distance to our location. All low rated doctors will respond to you and they will not explain the details properly. If you want to consult your preferred doctor you need to pay separately. I don’t know what is the use of plus service. And there is no option to cancel plus service at any time. You can’t cancel current consultation. Totally waste of money .Also we cannot post review directly .it requires a unique nickname.
App_Store_Review,India,practo,2020-4-8,en,"Waste of money , need back the cash . Doctor has not responded but consultation is closed . How ?"
App_Store_Review,India,practo,2020-4-7,en,Practo has always been helpful for me to clarify doubts and also satisfied with the doctors consulted via practo app.
App_Store_Review,India,practo,2020-4-7,en,Pathetic service ever !!!!! Order is being delayed since 7 days ... every person i chat with asks me to wait for 48 hours or end of the day to recieve my order !!!!! I asked them to cancel it incase they cannot deliver it on mentioned date... but no one even bothers to acknowledge that !!!!! I would never order from practo again !!!!
App_Store_Review,India,practo,2020-4-6,en,"Its a very good App 
User friendly ui"
App_Store_Review,India,practo,2020-4-3,en,During lockdown practo stopped delivering medicine. Medicine is super important and every other companies are delivering medicine during lockdown.
App_Store_Review,India,practo,2020-3-31,en,I had few issues but due to lockdown I could not go out. However I subscribed for the Practo plus and consulted the doctor. The experience was quick and detailed. Medicines mentioned were taken and free from issues. Keep it up
App_Store_Review,India,practo,2020-3-30,en,"Is there anything less than 0 star? Their employees are the doctor. I paid for Plus Subscription, but the never received a call and after that they cancel the consultation, what is this? Whatever replay you will get the replay is from their employees. By profession I am Advocate, if I not get my refund for plus membership, surely we will meet in the court."
App_Store_Review,India,practo,2020-3-29,en,"Whats wrong with ios app store? Every company pushes out weekly updates to spuriously inflate the download count so that they remain in the top list.
Forcing people to download and update every week is stupidity.  Apple and developers should strictly enforce rules which deters such behavior. Google search engine ranking is one such example where people cant scheme and get higher ranking consistently.
 So please publish when you have something really important, otherwise we users will take the updates as product of defective coders."
App_Store_Review,India,practo,2020-3-28,en,"Very prompt response to queries and concerns by eminent specialists.
Thank you 
Anshuman Priyadarshi 
Jamshedpur"
App_Store_Review,India,practo,2020-3-24,en,"Chats are a complete waste of time . They not only waste your time but also you don’t get any response from the doctor. The support team also takes 30mins to give you a Resolution. My 3 consultation simultaneously got no response which is pathetic. If anyone from the Practo team is reading this, get back to me for more feedback."
App_Store_Review,India,practo,2020-3-24,en,I can’t just like that describe about this Service... such a Amazing App and doctors services on time... Really Thank you so much
App_Store_Review,India,practo,2020-3-23,en,Very bad experience on my first order. My order got cancelled and i got my refund only after 14 days. That too only after chasing with the customer care. I have lost my trust in Practo brand.
App_Store_Review,India,practo,2020-3-19,en,It’s a disgusting app . We do payments but unable to Chat with the doctors . They are just fooling around . Bloody bastards
App_Store_Review,India,practo,2020-3-16,en,"While writing a review, I was forced to tell what did I liked most during my visit to doctor, where I didn’t have any good experiences.
And it is not allowing me to use the word “waste” while writing review"
App_Store_Review,India,practo,2020-3-16,en,"Please don’t lie that you are calling from the hospital. When asked more detail, I was then given contact number of the hospital reception saying that this person is the coordinator of that doctor.
At least say the truth. Whoever wants to book an appointment will do so regardless of you are calling from Practo or the actual hospital."
App_Store_Review,India,practo,2020-3-14,en,"Shwetha Ma’am is extremely friendly and polite from the very first day. She explains very well about each and every thing that occurs during pregnancy. 

And mostly she make sure to address any queries over text whenever she can. She is very helpful during emergency."
App_Store_Review,India,practo,2020-3-12,en,"Before making payment, app shows a green dot and images of doctors with a message that says they will contact you soon. Well, but after making the payment it says there are no doctors! what? I didn’t make the payment to get refund, but service. Better be honest about the situation.

Solution: Once you identify why i’m here for, then tell me if doctors in that specialization available. Otherwise, how many refund process will you be doing a day? And that is a very bad user experience to lose a customer!"
App_Store_Review,India,practo,2020-3-7,en,I got an appointment through this app and reached the the hospital where the selected doctor was unavailable.
App_Store_Review,India,practo,2020-2-26,en,"The app is fine, the service is pathetic. The Practo Plus is such a sham, they will put you on a recurring deduction without your knowledge. The usability of that premium subscription is not worth it for the first time forget about a recurring model. Nobody schedules to fall sick every month."
App_Store_Review,India,practo,2020-2-26,en,First I paid Through Online to my oppointment I got 100 rupees off because it was showing there but when I tried again for my next Appointment it was showing something is wrong means seriously
App_Store_Review,India,practo,2020-2-25,en,"Very friendly and easy to use app, keeps notified for the appointment schedule..."
App_Store_Review,India,practo,2020-2-24,en,"Thanks to Dr Swati , the pain have been minimised and it was done in a comforting manner"
App_Store_Review,India,practo,2020-2-24,en,The reviews are all bogus. They are tempered by practo team on their who’s and fancies. Established doctors suddenly have no reviews on the app! Dubious to the core
App_Store_Review,India,practo,2020-2-18,en,"After selecting the doctor and entering all details, when I try to book it, I always get the message ‘Something Went wrong’. Then I go and book it on website."
App_Store_Review,India,practo,2020-2-14,en,"Please don’t use this app to purchase medicines they say ready for shipping and then you see later order gets cancelled. 
Just book doctor appointments and pay in clinic don’t get attracted for their 30 INR or whatever discounts are shown in APP. 
All they are doing is with IGNORANT and Arrogant behavior from personal"
App_Store_Review,India,practo,2020-2-10,en,"Previously for all medicine, there was substitute option and good info on the medicine. This helped in choosing cheap medicine and awareness on its working.
It is greatly needed. Pls bring it back"
App_Store_Review,India,practo,2020-2-7,en,"Worst doctor , arrogant and having least knowledge ."
App_Store_Review,India,practo,2020-2-6,en,"I am using latest version of IOS but still I am even unable to download the app.
Please fix it asap!"
App_Store_Review,India,practo,2020-1-28,en,"App asks to update email I’d which is compulsory field. If mobile number is given, why email I’d is required? Some patients may not have email, in such situation, how can an Appointment be booked?"
App_Store_Review,India,Medlife,2021-4-30,en,"Have been their customer since 2017. The service in the initial days was commendable but for the past 2-2.5 years they don’t bother to have their orders delivered until you call the Customercare not less than 5 times and then too they do what they have to do... no value to patronage, no value to a prepaid order, no value to a subscribed order. You are as good as a first and a last time client to them and they don’t bother even for that!

They call you a million times in a day (trust me on that) to take order but, once they get it, they have no botheration to have the medicines delivered.

Placed my order on 24th April. The delivery date was 28th April. Have no clue about the order even on 30th when the order delivery status says it’s ‘out for delivery’ for two days. My order num is OR8519PD-004A. It’s not even the full order of medicines. Many meds later showed to be ‘out of stock’ and were removed from the order. You keep waiting for the medicines endlessly. The chemist nearby delivers in less than an hour with a 15% discount. Don’t get in their trap of 18-22% discount on medicines which will take an eternity to reach you...maybe!"
App_Store_Review,India,Medlife,2021-4-29,en,"Worst experience, no ontime deliveries. Medlife will send you minimum 10 to messages with False headers which says “out for delivey” “urgent” “cashback credited” which is of no use. Customers can definitely use the application only when they have need for medicines.

Also they will keep on calling to order medicines, please understand nobody wants to use medicines for Medlife demand. Customer can’t buy when there’s no need just because Medlife is calling and asking “sit there’s icici offer, can you order medicines“

I asked to deactivate my account permanently and no response till now. Receiving unwanted notifications even after uninstalled the app.

No other way to un-subscribe from Medlife once you signed in."
App_Store_Review,India,Medlife,2021-4-29,en,"25/04/2021 i gave a sample ..
Till now 29/04/2021 I didn’t receive any reports ...
Waste of time..."
App_Store_Review,India,Medlife,2021-4-29,en,What ever I wish to order and keep it in cart the moment to buy that particular item is out of stock every item is out of stock stupid app time waste
App_Store_Review,India,Medlife,2021-4-27,en,"Clearly u don’t care not once in ur message u have said that u will try and escalate and try to get it resolved this time it is already 8:30 and no one has come to collect the samples. Why do u think I or any one will use your services next time, I will straight away delete ur app and rather use some professional service next time, FYI message u sent at 9:00 PM and then at 10 PM ur technician and customer service decline the visit at 7:00 am leaving me with no choice, my father who has cancer has to now stay hungry until ur technician will come and be delayed in taking his medicine, you are playing with peoples life...

FYI:
“ Hi Narinder Vaswani, We tried reaching out to you.
This is an important information from Medlife regarding your Lab test collection tomorrow. 
Your order includes Master Checkup with Cancer &amp;... 
Fasting needed for 10-12 hrs
Our executive will come to collect your sample at 07:30 AM-08:30 AM. 
For any further assistance, please call our customer care on 7022000900.

To a healthy life and smiles,
Medlife"
App_Store_Review,India,Medlife,2021-4-27,en,This is the worst app. Stock check of the medicines is done 2-3 days after the order is placed. Once you place the order you will be relaxed that the medicine would reach you but that’s not the case.
App_Store_Review,India,Medlife,2021-4-26,en,"Can’t give minus rating so had given them 1 star, they don’t even deserve that."
App_Store_Review,India,Medlife,2021-4-26,en,Mobile app is not working properly. I’m facing this issue every night whenever I tired to order something it’s not opening.. pls look into it..
App_Store_Review,India,Medlife,2021-4-25,en,"I placed order for medicines but couldn’t able to see under placed order,again I placed the order but couldn’t see under placed order.. after searching for options I could see it’s going under subscription and it’s showing next delivery on 26th April. Since I haven’t received any email or msg I called customer care and they told you haven’t placed any order and we can’t tell you what you are seeing under subscription. Now I have to delete this app and install other app to place order. 

Just a suggestion: please make sure the placing order option should be user friendly other than this complex."
App_Store_Review,India,Medlife,2021-4-25,en,This app is really worst they will not give you the reports on time and the accuracy level is also very poor I suggest you to not go with this people
App_Store_Review,India,Medlife,2021-4-25,en,Lab tests not delivered in time and customer support has no valid reason for that. Haven’t received it inspire repeated reminders
App_Store_Review,India,Medlife,2021-4-25,en,I tried to place order couple of times but never got complete order. Always says out of stock and getting customer care calls 7-8 times in a day to tell offers. Disgusting
App_Store_Review,India,Medlife,2021-4-25,en,"Don’t download the app and do business with this worst company. Despite several emails to customer care, they don’t resolve. Worst company, worst service and worst employees."
App_Store_Review,India,Medlife,2021-4-24,en,Pharmeasy is way better than this. Poor app
App_Store_Review,India,Medlife,2021-4-24,en,They will lure you with high discounts and when you order the medicines they take out couple of strips and send you the packet. When you open the packet and realise that it’s missing and complain they come and inform that it’s not missing and it’s checked. So point to be noted here that somewhere there is some fault or fraud going on in their warehouse were they take out medicines when they are scanned or dispatched. Point to be noted here that the strips missing in my order were the costliest one (1200 bucks). Disappointed and disgusted with their service. Never ordering again from Medlife going forward. And will officially complain on the consumer platform. This is clearly loot and fraud going on. Point also to be noted - I have been ordering medicines from Medlife and this ordeal situation happened and I took genuinely this would be a mistake and was hoping for medicine or refund to be issued but their customer service is not even knowledgeable one say that they have checked and it says medicine is missing and when I follow up for refund the other guy says now they have checked and it says it’s not missing. This triggered me and I am a man of integrity and I wouldn’t lie for 1200 bucks but I wouldn’t let my hard earned money go this way.
App_Store_Review,India,Medlife,2021-4-23,en,"Got my meds in 2 days amid lockdown, excellent service. Very pleased"
App_Store_Review,India,Medlife,2021-4-20,en,"Payment was done right after placing the order. After 10 days of order, Delivery boy attempted twice to deliver for 2 days but was asking to pay again as it was showing as COD. Raised complaints 3 times with Medlife and boom after 15 days order got auto canceled. Worst experience that too medicine. Never ever gonna use this app again. Not worth of 1 star rating!"
App_Store_Review,India,Medlife,2021-4-19,en,"There are many issues which i am facing from last couple of days like right now i have to order some medicine at different address but new address not added in address list , sometimes order history not available, sometimes when i am going to search any medicine results not arise so please update the app ASAP"
